Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2012,2012,2012,2,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,1151753,,,0
H4,2012,2012,2012,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,349039,,,0
H4,2012,2012,2012,2,0,1,Import,499,Montenegro,MNE,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,8,,,0
H4,2012,2012,2012,2,0,1,Import,586,Pakistan,PAK,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,339,,,0
H4,2012,2012,2012,2,0,1,Import,616,Poland,POL,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,46,,,0
H4,2012,2012,2012,2,0,1,Import,682,Saudi Arabia,SAU,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,27733,,,0
H4,2012,2012,2012,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,88014,,,0
H4,2012,2012,2012,2,0,1,Import,704,Viet Nam,VNM,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,23382,,,0
H4,2012,2012,2012,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,557481,,,0
H4,2012,2012,2012,2,0,1,Import,784,United Arab Emirates,ARE,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,41634,,,0
H4,2012,2012,2012,2,0,1,Import,788,Tunisia,TUN,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,3,,,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,254430,,,0
H4,2013,2013,2013,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,1,,,0
H4,2013,2013,2013,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,2387,,,0
H4,2013,2013,2013,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,0,,0,,18,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,1057,,,0
H4,2013,2013,2013,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,130,,,0
H4,2013,2013,2013,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,3715,,,0
H4,2013,2013,2013,2,0,1,Import,203,Czechia,CZE,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,1637,,,0
H4,2013,2013,2013,2,0,1,Import,251,France,FRA,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,890,,,0
H4,2013,2013,2013,2,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,22897,,,0
H4,2013,2013,2013,2,0,1,Import,392,Japan,JPN,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,42844,,,0
H4,2013,2013,2013,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,195749,,,0
H4,2013,2013,2013,2,0,1,Import,458,Malaysia,MYS,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,505717,,,0
H4,2013,2013,2013,2,0,1,Import,484,Mexico,MEX,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,433,,,0
H4,2013,2013,2013,2,0,1,Import,490,"Other Asia, nes",,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,538,,,0
H4,2013,2013,2013,2,0,1,Import,528,Netherlands,NLD,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,304,,,0
H4,2013,2013,2013,2,0,1,Import,604,Peru,PER,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,0,,0,,64,,,0
H4,2013,2013,2013,2,0,1,Import,699,India,IND,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,276,,,0
H4,2013,2013,2013,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,11427519,,,0
H4,2013,2013,2013,2,0,1,Import,710,South Africa,ZAF,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,0,,0,,108,,,0
H4,2013,2013,2013,2,0,1,Import,724,Spain,ESP,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,114,,,0
H4,2013,2013,2013,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,5996838,,,0
H4,2013,2013,2013,2,0,1,Import,784,United Arab Emirates,ARE,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,261,,,0
H4,2013,2013,2013,2,0,1,Import,826,United Kingdom,GBR,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,,,,,36474,,,0
H4,2012,2012,2012,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,89,,,0
H4,2012,2012,2012,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,29887060,,,0
H4,2012,2012,2012,2,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,4073649,,,0
H4,2012,2012,2012,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,54,,,0
H4,2012,2012,2012,2,0,1,Import,528,Netherlands,NLD,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,2009,,,0
H4,2012,2012,2012,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,319296,,,0
H4,2012,2012,2012,2,0,1,Import,704,Viet Nam,VNM,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,10568943,,,0
H4,2012,2012,2012,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,27643846,,,0
H4,2013,2013,2013,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,325,,,0
H4,2013,2013,2013,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,35624695,,,0
H4,2013,2013,2013,2,0,1,Import,251,France,FRA,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,178,,,0
H4,2013,2013,2013,2,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,12885029,,,0
H4,2013,2013,2013,2,0,1,Import,381,Italy,ITA,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,2014,,,0
H4,2013,2013,2013,2,0,1,Import,392,Japan,JPN,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,785308,,,0
H4,2013,2013,2013,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,4638306,,,0
H4,2013,2013,2013,2,0,1,Import,458,Malaysia,MYS,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,6398,,,0
H4,2013,2013,2013,2,0,1,Import,490,"Other Asia, nes",,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,1440412,,,0
H4,2013,2013,2013,2,0,1,Import,554,New Zealand,NZL,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,0,,0,,13,,,0
H4,2013,2013,2013,2,0,1,Import,699,India,IND,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,278,,,0
H4,2013,2013,2013,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,373879,,,0
H4,2013,2013,2013,2,0,1,Import,704,Viet Nam,VNM,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,2226796,,,0
H4,2013,2013,2013,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,17433448,,,0
H4,2012,2012,2012,2,0,1,Import,757,Switzerland,CHE,104,Myanmar,MMR,,,,,,,,75,Nickel and articles thereof,1,No Quantity,,,,,,,323,,,0
H4,2012,2012,2012,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,76,Aluminium and articles thereof,1,No Quantity,,,,,,,11605,,,0
H4,2012,2012,2012,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,76,Aluminium and articles thereof,1,No Quantity,,,,,,,12917,,,0
H4,2013,2013,2013,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,76,Aluminium and articles thereof,1,No Quantity,,,,,,,58,,,0
H4,2013,2013,2013,2,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,76,Aluminium and articles thereof,1,No Quantity,,,,,,,42210,,,0
H4,2013,2013,2013,2,0,1,Import,458,Malaysia,MYS,104,Myanmar,MMR,,,,,,,,76,Aluminium and articles thereof,1,No Quantity,,,,,,,3730,,,0
H4,2013,2013,2013,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,76,Aluminium and articles thereof,1,No Quantity,,,,,,,35189,,,0
H4,2013,2013,2013,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,76,Aluminium and articles thereof,1,No Quantity,,,,,,,11016,,,0
H4,2012,2012,2012,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,78,Lead and articles thereof,1,No Quantity,,,,,,,4323,,,0
H4,2012,2012,2012,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,78,Lead and articles thereof,1,No Quantity,,,,,,,12726,,,0
H4,2013,2013,2013,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,78,Lead and articles thereof,1,No Quantity,,,,,,,3785,,,0
H4,2012,2012,2012,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,79,Zinc and articles thereof,1,No Quantity,,,,,,,15400,,,0
H4,2013,2013,2013,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,79,Zinc and articles thereof,1,No Quantity,,,,,,,536,,,0
H4,2012,2012,2012,2,0,1,Import,251,France,FRA,104,Myanmar,MMR,,,,,,,,80,Tin; articles thereof,1,No Quantity,,,,,,,134352,,,0
H4,2013,2013,2013,2,0,1,Import,528,Netherlands,NLD,104,Myanmar,MMR,,,,,,,,80,Tin; articles thereof,1,No Quantity,,,,,,,595934,,,0
H4,2013,2013,2013,2,0,1,Import,643,Russian Federation,RUS,104,Myanmar,MMR,,,,,,,,80,Tin; articles thereof,1,No Quantity,,,,,,,1659164,,,0
H4,2013,2013,2013,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,80,Tin; articles thereof,1,No Quantity,,,,,,,14400,,,0
H4,2012,2012,2012,2,0,1,Import,191,Croatia,HRV,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,1096,,,0
H4,2012,2012,2012,2,0,1,Import,251,France,FRA,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,993,,,0
H4,2012,2012,2012,2,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,279114,,,0
H4,2012,2012,2012,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,3,,,0
H4,2012,2012,2012,2,0,1,Import,586,Pakistan,PAK,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,44237,,,0
H4,2012,2012,2012,2,0,1,Import,598,Papua New Guinea,PNG,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,80,,,0
H4,2012,2012,2012,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,294,,,0
H4,2012,2012,2012,2,0,1,Import,724,Spain,ESP,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,365,,,0
H4,2012,2012,2012,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,12152,,,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,54204,,,0
H4,2013,2013,2013,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,1518,,,0
H4,2013,2013,2013,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,6200,,,0
H4,2013,2013,2013,2,0,1,Import,251,France,FRA,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,12410,,,0
H4,2013,2013,2013,2,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,1575,,,0
H4,2013,2013,2013,2,0,1,Import,398,Kazakhstan,KAZ,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,34,,,0
H4,2013,2013,2013,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,1775,,,0
H4,2013,2013,2013,2,0,1,Import,490,"Other Asia, nes",,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,34,,,0
H4,2013,2013,2013,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,160382,,,0
H4,2013,2013,2013,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,28994,,,0
H4,2013,2013,2013,2,0,1,Import,826,United Kingdom,GBR,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,,,,,84394,,,0
H4,2012,2012,2012,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,1160,,,0
H4,2012,2012,2012,2,0,1,Import,40,Austria,AUT,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,0,,0,,127,,,0
H4,2012,2012,2012,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,44,,,0
H4,2012,2012,2012,2,0,1,Import,251,France,FRA,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,688,,,0
H4,2012,2012,2012,2,0,1,Import,276,Germany,DEU,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,410,,,0
H4,2012,2012,2012,2,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,18999,,,0
H4,2012,2012,2012,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,458,,,0
H4,2012,2012,2012,2,0,1,Import,484,Mexico,MEX,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,75,,,0
H4,2012,2012,2012,2,0,1,Import,598,Papua New Guinea,PNG,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,32,,,0
H4,2012,2012,2012,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,414,,,0
H4,2012,2012,2012,2,0,1,Import,704,Viet Nam,VNM,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,272,,,0
H4,2012,2012,2012,2,0,1,Import,752,Sweden,SWE,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,886,,,0
H4,2012,2012,2012,2,0,1,Import,757,Switzerland,CHE,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,267,,,0
H4,2012,2012,2012,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,3515,,,0
H4,2012,2012,2012,2,0,1,Import,784,United Arab Emirates,ARE,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,2983,,,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,5601,,,0
H4,2013,2013,2013,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,3859,,,0
H4,2013,2013,2013,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,415,,,0
H4,2013,2013,2013,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,3404,,,0
H4,2013,2013,2013,2,0,1,Import,251,France,FRA,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,1154,,,0
H4,2013,2013,2013,2,0,1,Import,348,Hungary,HUN,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,539,,,0
H4,2013,2013,2013,2,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,3812,,,0
H4,2013,2013,2013,2,0,1,Import,392,Japan,JPN,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,2204,,,0
H4,2013,2013,2013,2,0,1,Import,398,Kazakhstan,KAZ,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,66,,,0
H4,2013,2013,2013,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,1397,,,0
H4,2013,2013,2013,2,0,1,Import,484,Mexico,MEX,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,18338,,,0
H4,2013,2013,2013,2,0,1,Import,490,"Other Asia, nes",,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,94133,,,0
H4,2013,2013,2013,2,0,1,Import,554,New Zealand,NZL,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,0,,0,,27,,,4
H4,2013,2013,2013,2,0,1,Import,579,Norway,NOR,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,24340,,,0
H4,2013,2013,2013,2,0,1,Import,699,India,IND,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,384,,,0
H4,2013,2013,2013,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,78341,,,0
H4,2013,2013,2013,2,0,1,Import,704,Viet Nam,VNM,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,3850,,,0
H4,2013,2013,2013,2,0,1,Import,757,Switzerland,CHE,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,53052,,,0
H4,2013,2013,2013,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,14853,,,0
H4,2013,2013,2013,2,0,1,Import,858,Uruguay,URY,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,,,,,1056,,,0
H4,2012,2012,2012,2,0,1,Import,12,Algeria,DZA,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,371,,,0
H4,2012,2012,2012,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,330,,,0
H4,2012,2012,2012,2,0,1,Import,76,Brazil,BRA,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,10113,,,0
H4,2012,2012,2012,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,828,,,0
H4,2012,2012,2012,2,0,1,Import,152,Chile,CHL,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,254,,,0
H4,2012,2012,2012,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,21744,,,0
H4,2012,2012,2012,2,0,1,Import,188,Costa Rica,CRI,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,53506,,,0
H4,2012,2012,2012,2,0,1,Import,191,Croatia,HRV,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,3620,,,0
H4,2012,2012,2012,2,0,1,Import,196,Cyprus,CYP,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,158,,,0
H4,2012,2012,2012,2,0,1,Import,203,Czechia,CZE,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,592,,,0
H4,2012,2012,2012,2,0,1,Import,214,Dominican Rep.,DOM,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,4643,,,0
H4,2012,2012,2012,2,0,1,Import,251,France,FRA,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,11552,,,0
H4,2012,2012,2012,2,0,1,Import,276,Germany,DEU,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,622,,,0
H4,2012,2012,2012,2,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,367226,,,0
H4,2012,2012,2012,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,58314,,,0
H4,2012,2012,2012,2,0,1,Import,480,Mauritius,MUS,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,33,,,0
H4,2012,2012,2012,2,0,1,Import,484,Mexico,MEX,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,1327,,,0
H4,2012,2012,2012,2,0,1,Import,528,Netherlands,NLD,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,3947,,,0
H4,2012,2012,2012,2,0,1,Import,554,New Zealand,NZL,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,0,,0,,1376,,,4
H4,2012,2012,2012,2,0,1,Import,579,Norway,NOR,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,146808,,,0
