Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,704,Viet Nam,VNM,,,,,,,,05,"Products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,189900,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,792,Turkey,TUR,,,,,,,,05,"Products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,760,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,,,,,,,8921,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,,,,,,,8921,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,891000472,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,36,Australia,AUS,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,89011,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,48,Bahrain,BHR,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,16134,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,56,Belgium,BEL,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,982492,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,76,Brazil,BRA,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,8850,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,100,Bulgaria,BGR,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,49500,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,144,Sri Lanka,LKA,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,116160,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,10298869,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,203,Czechia,CZE,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,56250,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,251,France,FRA,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,32880,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,268,Georgia,GEO,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,47080,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,344,"China, Hong Kong SAR",HKG,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,136195,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,348,Hungary,HUN,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,100952,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,360,Indonesia,IDN,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,30019634,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,381,Italy,ITA,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,40080,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,12047081,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,410,Rep. of Korea,KOR,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,8015235,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,24047979,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,528,Netherlands,NLD,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,298902,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,554,New Zealand,NZL,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,27024,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,586,Pakistan,PAK,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,4696408,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,608,Philippines,PHL,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,17033178,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,616,Poland,POL,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,153180,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,643,Russian Federation,RUS,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1258508,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,682,Saudi Arabia,SAU,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,33600,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,586668689,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,119544767,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,704,Viet Nam,VNM,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,12447897,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,757,Switzerland,CHE,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,305208,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,50738485,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,784,United Arab Emirates,ARE,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,9306867,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,818,Egypt,EGY,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,883760,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,826,United Kingdom,GBR,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,1387415,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,842,USA,USA,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,33000,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,899,"Areas, nes",,,,,,,,,07,Edible vegetables and certain roots and tubers,1,No Quantity,,,,,,,79200,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,08,Edible fruit and nuts; peel of citrus fruit or melons,1,No Quantity,,,,,,,2543398,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,08,Edible fruit and nuts; peel of citrus fruit or melons,1,No Quantity,,,,,,,43414,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,348,Hungary,HUN,,,,,,,,08,Edible fruit and nuts; peel of citrus fruit or melons,1,No Quantity,,,,,,,9600,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,364,Iran,IRN,,,,,,,,08,Edible fruit and nuts; peel of citrus fruit or melons,1,No Quantity,,,,,,,157173,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,372,Ireland,IRL,,,,,,,,08,Edible fruit and nuts; peel of citrus fruit or melons,1,No Quantity,,,,,,,101283,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,410,Rep. of Korea,KOR,,,,,,,,08,Edible fruit and nuts; peel of citrus fruit or melons,1,No Quantity,,,,,,,75700,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,08,Edible fruit and nuts; peel of citrus fruit or melons,1,No Quantity,,,,,,,39506,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,586,Pakistan,PAK,,,,,,,,08,Edible fruit and nuts; peel of citrus fruit or melons,1,No Quantity,,,,,,,828461,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,682,Saudi Arabia,SAU,,,,,,,,08,Edible fruit and nuts; peel of citrus fruit or melons,1,No Quantity,,,,,,,94650,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,08,Edible fruit and nuts; peel of citrus fruit or melons,1,No Quantity,,,,,,,532000,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,08,Edible fruit and nuts; peel of citrus fruit or melons,1,No Quantity,,,,,,,387355,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,704,Viet Nam,VNM,,,,,,,,08,Edible fruit and nuts; peel of citrus fruit or melons,1,No Quantity,,,,,,,236283,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,08,Edible fruit and nuts; peel of citrus fruit or melons,1,No Quantity,,,,,,,5551,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,784,United Arab Emirates,ARE,,,,,,,,08,Edible fruit and nuts; peel of citrus fruit or melons,1,No Quantity,,,,,,,32423,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,09,"Coffee, tea, maté and spices",1,No Quantity,,,,,,,10557730,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,50,Bangladesh,BGD,,,,,,,,09,"Coffee, tea, maté and spices",1,No Quantity,,,,,,,133939,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,144,Sri Lanka,LKA,,,,,,,,09,"Coffee, tea, maté and spices",1,No Quantity,,,,,,,248864,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,251,France,FRA,,,,,,,,09,"Coffee, tea, maté and spices",1,No Quantity,,,,,,,2523,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,360,Indonesia,IDN,,,,,,,,09,"Coffee, tea, maté and spices",1,No Quantity,,,,,,,29400,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,09,"Coffee, tea, maté and spices",1,No Quantity,,,,,,,56960,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,410,Rep. of Korea,KOR,,,,,,,,09,"Coffee, tea, maté and spices",1,No Quantity,,,,,,,139085,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,09,"Coffee, tea, maté and spices",1,No Quantity,,,,,,,1877610,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,586,Pakistan,PAK,,,,,,,,09,"Coffee, tea, maté and spices",1,No Quantity,,,,,,,3515477,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,09,"Coffee, tea, maté and spices",1,No Quantity,,,,,,,833558,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,09,"Coffee, tea, maté and spices",1,No Quantity,,,,,,,2323717,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,704,Viet Nam,VNM,,,,,,,,09,"Coffee, tea, maté and spices",1,No Quantity,,,,,,,19926,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,09,"Coffee, tea, maté and spices",1,No Quantity,,,,,,,308018,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,784,United Arab Emirates,ARE,,,,,,,,09,"Coffee, tea, maté and spices",1,No Quantity,,,,,,,863171,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,887,Yemen,YEM,,,,,,,,09,"Coffee, tea, maté and spices",1,No Quantity,,,,,,,205484,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,,,,,,,169530614,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,50,Bangladesh,BGD,,,,,,,,10,Cereals,1,No Quantity,,,,,,,33270930,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,100,Bulgaria,BGR,,,,,,,,10,Cereals,1,No Quantity,,,,,,,4056889,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,144,Sri Lanka,LKA,,,,,,,,10,Cereals,1,No Quantity,,,,,,,2522,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,10,Cereals,1,No Quantity,,,,,,,8968132,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,300,Greece,GRC,,,,,,,,10,Cereals,1,No Quantity,,,,,,,46250,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,344,"China, Hong Kong SAR",HKG,,,,,,,,10,Cereals,1,No Quantity,,,,,,,149560,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,364,Iran,IRN,,,,,,,,10,Cereals,1,No Quantity,,,,,,,85000,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,384,Côte d'Ivoire,CIV,,,,,,,,10,Cereals,1,No Quantity,,,,,,,85212898,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,10,Cereals,1,No Quantity,,,,,,,63600,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,10,Cereals,1,No Quantity,,,,,,,820890,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,608,Philippines,PHL,,,,,,,,10,Cereals,1,No Quantity,,,,,,,2395869,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,643,Russian Federation,RUS,,,,,,,,10,Cereals,1,No Quantity,,,,,,,4145939,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,10,Cereals,1,No Quantity,,,,,,,1455550,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,10,Cereals,1,No Quantity,,,,,,,9313023,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,710,South Africa,ZAF,,,,,,,,10,Cereals,1,No Quantity,,,,,,,15673562,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,10,Cereals,1,No Quantity,,,,,,,1260000,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,784,United Arab Emirates,ARE,,,,,,,,10,Cereals,1,No Quantity,,,,,,,360000,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,818,Egypt,EGY,,,,,,,,10,Cereals,1,No Quantity,,,,,,,2250000,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1,No Quantity,,,,,,,71159745,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,36,Australia,AUS,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1,No Quantity,,,,,,,15200,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,50,Bangladesh,BGD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1,No Quantity,,,,,,,10414,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,56,Belgium,BEL,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1,No Quantity,,,,,,,184550,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1,No Quantity,,,,,,,29021274,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,360,Indonesia,IDN,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1,No Quantity,,,,,,,248904,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1,No Quantity,,,,,,,19613504,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,410,Rep. of Korea,KOR,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1,No Quantity,,,,,,,10639936,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1,No Quantity,,,,,,,2957362,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,586,Pakistan,PAK,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1,No Quantity,,,,,,,12576,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1,No Quantity,,,,,,,140130,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1,No Quantity,,,,,,,6519814,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,704,Viet Nam,VNM,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1,No Quantity,,,,,,,1299940,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1,No Quantity,,,,,,,492392,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,784,United Arab Emirates,ARE,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",1,No Quantity,,,,,,,3750,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,,,,,,,3690,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,50,Bangladesh,BGD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,,,,,,,1360,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,586,Pakistan,PAK,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,,,,,,,2330,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,,,,,,,1819221,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,,,,,,,41368,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,410,Rep. of Korea,KOR,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,,,,,,,342408,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,,,,,,,448763,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,528,Netherlands,NLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,,,,,,,15313,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,586,Pakistan,PAK,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,,,,,,,173150,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,616,Poland,POL,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,,,,,,,25951,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,682,Saudi Arabia,SAU,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,,,,,,,2880,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,,,,,,,646199,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,,,,,,,123190,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,1,No Quantity,,,,,,,17508,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,1,No Quantity,,,,,,,13008,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,410,Rep. of Korea,KOR,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes,1,No Quantity,,,,,,,4500,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,9450174,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,144,Sri Lanka,LKA,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,278800,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,6394,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,992196,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,8147497,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,25288,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,319078,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,13240,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,344,"China, Hong Kong SAR",HKG,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,7728,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,135883,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,161857,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,784,United Arab Emirates,ARE,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,370,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,,,,,,,1176,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,,,,,,,1176,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,1359693,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,344,"China, Hong Kong SAR",HKG,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,36832,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,997702,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,208353,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,682,Saudi Arabia,SAU,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,3175,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,87105,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,19224,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,784,United Arab Emirates,ARE,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,7302,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,690445,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,344,"China, Hong Kong SAR",HKG,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,170,,,0
H3,2010,2010,2010,2,0,2,Export,104,Myanmar,MMR,360,Indonesia,IDN,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,112200,,,0
