Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0,,209300,,,0
H5,2017,2017,2017,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,0,,0,,1100,,,0
H5,2017,2017,2017,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1,No Quantity,,,0,,0,,200,,,0
H5,2017,2017,2017,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",1,No Quantity,,,0,,0,,2600,,,0
H5,2017,2017,2017,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",1,No Quantity,,,0,,0,,2700,,,0
H5,2017,2017,2017,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,96,Miscellaneous manufactured articles,1,No Quantity,,,0,,0,,400,,,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,0,,0,,1200,,,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,0,,0,,1200,,,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,,,0,,0,,19200,,,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,43,Furskins and artificial fur; manufactures thereof,1,No Quantity,,,0,,0,,5100,,,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",1,No Quantity,,,0,,0,,1700,,,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,,,0,,0,,229500,,,4
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,,,0,,0,,1291500,,,4
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1,No Quantity,,,0,,0,,700,,,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0,,321500,,,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0,,700,,,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1,No Quantity,,,0,,0,,5300,,,4
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",1,No Quantity,,,0,,0,,18400,,,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,95,"Toys, games and sports requisites; parts and accessories thereof",1,No Quantity,,,0,,0,,1400,,,0
H5,2018,2018,2018,2,0,1,Import,112,Belarus,BLR,104,Myanmar,MMR,,,,,,,,96,Miscellaneous manufactured articles,1,No Quantity,,,0,,0,,1300,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,,,2699632,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,0,,0,,748570,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,0,,0,,6903691,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,,,0,,0,,66431,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,,,0,,0,,5800,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,10,Cereals,1,No Quantity,,,0,,0,,9861,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,,,0,,0,,33,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,,,0,,0,,192,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",1,No Quantity,,,0,,0,,1668,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,0,,0,,346,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,0,,0,,23,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,,,0,,0,,3469,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,0,,0,,13084,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,0,,0,,23,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,0,,0,,60,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,30,Pharmaceutical products,1,No Quantity,,,0,,0,,2011,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",1,No Quantity,,,0,,0,,947,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1,No Quantity,,,0,,,,9,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1,No Quantity,,,0,,0,,288,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,38,Chemical products n.e.c.,1,No Quantity,,,0,,,,32,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,0,,,,5838791,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,0,,,,19122,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,,,0,,,,3824017,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,43,Furskins and artificial fur; manufactures thereof,1,No Quantity,,,0,,,,346,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,0,,,,340087,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1,No Quantity,,,0,,,,12792,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",1,No Quantity,,,0,,0,,759185,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,,,0,,,,73,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,54,Man-made filaments; strip and the like of man-made textile materials,1,No Quantity,,,0,,0,,217,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,55,Man-made staple fibres,1,No Quantity,,,0,,0,,82,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",1,No Quantity,,,0,,0,,99037,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,60,Fabrics; knitted or crocheted,1,No Quantity,,,0,,0,,40398,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,,,0,,,,13876213,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,,,0,,,,46517656,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1,No Quantity,,,0,,,,6009560,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,,,4482324,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,,,108938,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1,No Quantity,,,0,,,,104511,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,,,0,,,,8722,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,69,Ceramic products,1,No Quantity,,,0,,,,4225,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,70,Glass and glassware,1,No Quantity,,,0,,,,275,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",1,No Quantity,,,0,,,,365591,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,0,,,,4562,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,0,,0,,16,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,76,Aluminium and articles thereof,1,No Quantity,,,0,,0,,16,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",1,No Quantity,,,0,,,,14,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,0,,,,506,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,0,,,,14401,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1,No Quantity,,,0,,,,27107,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1,No Quantity,,,0,,,,12619,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",1,No Quantity,,,0,,,,135320,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,0,,,,12493,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",1,No Quantity,,,0,,,,117561,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,95,"Toys, games and sports requisites; parts and accessories thereof",1,No Quantity,,,0,,,,64119,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,96,Miscellaneous manufactured articles,1,No Quantity,,,0,,,,279783,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,97,Works of art; collectors' pieces and antiques,1,No Quantity,,,0,,,,194599,,,0
H5,2017,2017,2017,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,,,0,,0,,4543,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,,,2264568,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,0,,0,,3903258,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,,,0,,0,,342,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,,,0,,0,,131987,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,,,0,,0,,33719,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,0,,,,47156,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,0,,,,9,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,0,,0,,27,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,0,,0,,15,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1,No Quantity,,,0,,,,60,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1,No Quantity,,,0,,0,,138,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,0,,,,8256036,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,0,,,,39356,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,,,0,,,,6157775,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,0,,,,630995,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1,No Quantity,,,0,,,,21999,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",1,No Quantity,,,0,,0,,764482,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,,,0,,,,443,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,54,Man-made filaments; strip and the like of man-made textile materials,1,No Quantity,,,0,,0,,128,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",1,No Quantity,,,0,,0,,136002,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,60,Fabrics; knitted or crocheted,1,No Quantity,,,0,,0,,67176,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,,,0,,,,14044185,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,,,0,,,,44948607,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1,No Quantity,,,0,,,,6649315,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,,,11391453,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,,,152908,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1,No Quantity,,,0,,,,96732,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,,,0,,,,9277,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,69,Ceramic products,1,No Quantity,,,0,,,,113,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,70,Glass and glassware,1,No Quantity,,,0,,,,1132,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",1,No Quantity,,,0,,,,47065,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,0,,,,9757,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,0,,0,,155,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,76,Aluminium and articles thereof,1,No Quantity,,,0,,0,,20,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,81,"Metals; n.e.c., cermets and articles thereof",1,No Quantity,,,0,,0,,211800,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,0,,,,2798,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,0,,,,17455,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1,No Quantity,,,0,,,,81490,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1,No Quantity,,,0,,,,22779,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,89,"Ships, boats and floating structures",1,No Quantity,,,0,,,,103935,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",1,No Quantity,,,0,,,,59594,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,0,,,,38467,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",1,No Quantity,,,0,,,,103952,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,95,"Toys, games and sports requisites; parts and accessories thereof",1,No Quantity,,,0,,,,515414,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,96,Miscellaneous manufactured articles,1,No Quantity,,,0,,,,265654,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,97,Works of art; collectors' pieces and antiques,1,No Quantity,,,0,,,,34367,,,0
H5,2018,2018,2018,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,,,0,,0,,8699,,,0
H5,2017,2017,2017,2,0,1,Import,144,Sri Lanka,LKA,104,Myanmar,MMR,,,,,,,,01,Animals; live,1,No Quantity,,,0,,0,,7195,,,4
H5,2017,2017,2017,2,0,1,Import,144,Sri Lanka,LKA,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,7445,,,0
H5,2017,2017,2017,2,0,1,Import,144,Sri Lanka,LKA,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,0,,0,,17514454,,,0
H5,2017,2017,2017,2,0,1,Import,144,Sri Lanka,LKA,104,Myanmar,MMR,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,,,0,,0,,139097,,,0
H5,2017,2017,2017,2,0,1,Import,144,Sri Lanka,LKA,104,Myanmar,MMR,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,,,0,,0,,564071,,,0
H5,2017,2017,2017,2,0,1,Import,144,Sri Lanka,LKA,104,Myanmar,MMR,,,,,,,,10,Cereals,1,No Quantity,,,0,,0,,54779044,,,0
H5,2017,2017,2017,2,0,1,Import,144,Sri Lanka,LKA,104,Myanmar,MMR,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,,,0,,0,,6193,,,0
H5,2017,2017,2017,2,0,1,Import,144,Sri Lanka,LKA,104,Myanmar,MMR,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,,,0,,0,,29,,,0
H5,2017,2017,2017,2,0,1,Import,144,Sri Lanka,LKA,104,Myanmar,MMR,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,0,,0,,26,,,4
H5,2017,2017,2017,2,0,1,Import,144,Sri Lanka,LKA,104,Myanmar,MMR,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,0,,0,,25028,,,0
